team,title,path,gp,mpg,fg_pct,fga,ft_pct,fta,three_pm,pts,reb,ast,stl,blk,tov,nine_cat_z,nine_cat_rank,nine_cat_total_z,nine_cat_total_rank,points_score,points_model_rank
POR,Damian Lillard,Players/POR/Damian Lillard,58.0,29.0,0.43,,0.895,,3.1,20.2,3.5,5.8,0.7,0.2,2.7,1.6693045566487266,81,1.4039209325818212,85,34.64999999999999,72
POR,Deni Avdija,Players/POR/Deni Avdija,70.0,33.0,0.468,,0.805,,1.9,21.4,6.7,5.6,0.9,0.6,3.2,1.8405767905089387,77,1.7005759588288023,76,40.089999999999996,30
POR,Donovan Clingan,Players/POR/Donovan Clingan,72.0,29.0,0.53,,0.69,,1.0,13.0,11.1,2.2,0.6,1.8,1.3,3.008268669914639,46,2.818875809713215,43,36.02,61
POR,Ja Morant,Players/POR/Ja Morant,60.0,31.0,0.455,,0.79,,1.2,21.8,3.7,7.3,1.0,0.3,3.2,-0.29395296227605994,133,-0.25144704727549283,131,38.489999999999995,38
POR,Jayson Kent,Players/POR/Jayson Kent,12.0,4.0,0.52,,0.75,,0.1,1.7,1.0,0.2,0.2,0.1,0.2,,,,,,
POR,Jrue Holiday,Players/POR/Jrue Holiday,62.0,20.0,0.455,,0.83,,1.7,10.5,3.3,4.2,1.0,0.2,1.8,-1.2731222263090674,158,-1.1070290530568174,158,23.41,164
POR,Matisse Thybulle,Players/POR/Matisse Thybulle,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
POR,Micah Potter,Players/POR/Micah Potter,18.0,4.0,0.44,,0.76,,0.4,2.0,1.3,0.3,0.1,0.2,0.2,,,,,,
POR,Robert Williams III,Players/POR/Robert Williams III,52.0,15.0,0.7,,0.62,,0.0,6.0,6.2,1.0,0.6,1.3,0.8,-1.54366759492793,166,-1.2292735385365705,161,19.84,190
POR,Scoot Henderson,Players/POR/Scoot Henderson,58.0,16.0,0.42,,0.81,,1.0,9.5,2.2,3.6,0.7,0.2,1.9,-4.734102530657457,253,-3.981481757362246,239,18.840000000000003,204
POR,Shaedon Sharpe,Players/POR/Shaedon Sharpe,64.0,25.0,0.45,,0.8,,1.8,16.8,3.7,2.2,1.1,0.2,2.1,-1.4245774580250181,162,-1.2585461016122272,163,27.240000000000002,131
POR,Sidy Cissoko,Players/POR/Sidy Cissoko,38.0,3.0,0.42,,0.66,,0.2,1.6,0.7,0.5,0.2,0.1,0.3,,,,,,
POR,Toumani Camara,Players/POR/Toumani Camara,76.0,31.0,0.445,,0.72,,2.2,12.2,5.3,2.3,1.2,0.5,1.6,-0.366113623847292,134,-0.35246480715276485,134,26.61,137
POR,Vít Krejčí,Players/POR/Vít Krejčí,52.0,6.0,0.42,,0.75,,0.6,3.0,1.2,0.8,0.3,0.1,0.4,,,,,,
POR,Yang Hansen,Players/POR/Yang Hansen,32.0,2.0,0.4,,0.75,,0.1,1.2,0.8,0.3,0.1,0.2,0.4,,,,,,
SAC,Adam Flagler,Players/SAC/Adam Flagler,12.0,,0.39,,0.75,,0.6,3.0,0.7,0.7,0.2,0.1,0.4,,,,,,
SAC,Alex Karaban,Players/SAC/Alex Karaban,40.0,7.0,0.44,,0.85,,0.4,1.8,0.8,0.3,0.1,0.1,0.2,,,,,,
SAC,Daeqwon Plowden,Players/SAC/Daeqwon Plowden,62.0,8.0,0.43,,0.82,,0.6,3.4,1.3,0.5,0.3,0.1,0.4,,,,,,
SAC,Darius Acuff Jr,Players/SAC/Darius Acuff Jr,72.0,31.0,0.439,,0.817,,1.8,17.8,3.2,5.9,0.9,0.1,2.8,-1.2979960371939618,159,-1.2162775442705043,159,31.59,88
SAC,De'Andre Hunter,Players/SAC/De'Andre Hunter,64.0,25.0,0.438,,0.852,,1.7,13.2,4.0,1.8,0.7,0.2,1.4,-2.124231133525798,183,-1.87665668648764,182,22.85,169
SAC,Domantas Sabonis,Players/SAC/Domantas Sabonis,62.0,30.0,0.568,,0.75,,0.4,16.8,11.8,5.2,0.8,0.3,2.6,2.131321640877662,68,1.853266661364151,74,39.660000000000004,33
SAC,Dylan Cardwell,Players/SAC/Dylan Cardwell,38.0,7.0,0.59,,0.54,,0.0,2.0,2.5,0.4,0.2,0.5,0.3,,,,,,
SAC,Emanuel Sharp,Players/SAC/Emanuel Sharp,45.0,7.0,0.41,,0.82,,0.6,2.5,0.6,0.3,0.2,0.1,0.3,,,,,,
SAC,Isaiah Stevens,Players/SAC/Isaiah Stevens,20.0,6.0,0.43,,0.8,,0.1,1.4,0.5,1.3,0.3,0.0,0.3,,,,,,
SAC,Jonathan Mogbo,Players/SAC/Jonathan Mogbo,14.0,,0.57,,0.65,,0.0,2.0,2.3,0.7,0.3,0.2,0.4,,,,,,
SAC,Keegan Murray,Players/SAC/Keegan Murray,68.0,32.0,0.445,,0.808,,2.0,15.2,6.2,1.8,1.0,1.2,1.1,2.611665786214731,60,2.3782917526112004,55,31.839999999999996,84
SAC,Malik Monk,Players/SAC/Malik Monk,68.0,27.0,0.44,,0.86,,2.2,14.0,2.2,4.0,0.7,0.4,1.8,-0.9698513838657524,151,-0.8831871059771317,152,25.240000000000002,149
SAC,Maxime Raynaud,Players/SAC/Maxime Raynaud,70.0,10.0,0.56,,0.78,,0.2,5.6,3.4,0.7,0.3,0.3,0.6,,,,,,
SAC,Nique Clifford,Players/SAC/Nique Clifford,74.0,23.0,0.43,,0.75,,1.0,9.2,4.0,2.3,0.9,0.4,1.4,-3.359527583824102,210,-3.191443387420744,216,20.45,181
SAC,Precious Achiuwa,Players/SAC/Precious Achiuwa,72.0,15.0,0.53,,0.6,,0.2,6.4,4.5,0.9,0.6,0.5,0.7,-5.054193929776547,257,-4.735994875966564,259,15.850000000000001,233
SAC,Zach LaVine,Players/SAC/Zach LaVine,62.0,30.0,0.474,,0.871,,2.4,18.4,3.0,2.6,0.7,0.3,1.9,0.3919322478675629,103,0.34080025959261495,104,28.2,123
SAS,Carter Bryant,Players/SAS/Carter Bryant,55.0,4.0,0.42,,0.74,,0.4,2.6,1.7,0.4,0.2,0.3,0.3,,,,,,
SAS,De'Aaron Fox,Players/SAS/De'Aaron Fox,70.0,30.0,0.48,,0.78,,1.8,19.5,3.9,6.4,1.3,0.3,2.4,2.0493649162153273,73,1.8934829154394157,72,37.08,51
SAS,Devin Vassell,Players/SAS/Devin Vassell,68.0,28.0,0.445,,0.82,,2.4,14.5,4.1,2.6,0.9,0.4,0.9,0.7845981420916834,98,0.7144877802895484,98,27.52,128
SAS,Dylan Harper,Players/SAS/Dylan Harper,72.0,27.0,0.5,,0.77,,1.1,14.5,4.0,4.6,0.9,0.3,1.7,-0.7161845778163547,144,-0.6710954383450994,145,28.65,115
SAS,Emanuel Miller,Players/SAS/Emanuel Miller,10.0,6.0,0.45,,0.75,,0.3,2.4,1.2,0.4,0.3,0.1,0.3,,,,,,
SAS,Harrison Barnes,Players/SAS/Harrison Barnes,70.0,7.0,0.46,,0.83,,0.6,4.8,1.6,0.8,0.3,0.1,0.3,,,,,,
SAS,Ja'Kobi Gillespie,Players/SAS/Ja'Kobi Gillespie,20.0,7.0,0.43,,0.8,,0.5,3.5,0.9,1.4,0.4,0.1,0.5,,,,,,
SAS,Jayden Quaintance,Players/SAS/Jayden Quaintance,20.0,8.0,0.52,,0.65,,0.1,3.0,2.7,0.4,0.4,0.7,0.7,,,,,,
SAS,Jordan McLaughlin,Players/SAS/Jordan McLaughlin,35.0,6.0,0.42,,0.85,,0.3,1.7,0.6,0.8,0.4,0.0,0.2,,,,,,
SAS,Julian Champagnie,Players/SAS/Julian Champagnie,78.0,24.0,0.44,,0.85,,2.2,10.6,5.0,1.4,0.8,0.5,0.8,-0.07924219906717833,126,-0.07728529952147534,126,22.900000000000002,167
SAS,Keldon Johnson,Players/SAS/Keldon Johnson,75.0,18.0,0.505,,0.79,,1.0,10.8,4.4,1.2,0.5,0.1,0.7,-3.299855195623194,207,-3.155866243815623,214,19.480000000000004,196
SAS,Luke Kornet,Players/SAS/Luke Kornet,70.0,14.0,0.635,,0.78,,0.0,4.8,4.4,1.2,0.4,0.8,0.3,,,,,,
SAS,Maliq Brown,Players/SAS/Maliq Brown,12.0,6.0,0.52,,0.65,,0.1,2.2,2.1,0.6,0.6,0.3,0.5,,,,,,
SAS,Stephon Castle,Players/SAS/Stephon Castle,72.0,30.0,0.47,,0.75,,1.4,17.5,5.4,7.2,1.2,0.3,3.1,0.3478168073862382,105,0.32591915554556117,105,36.88,53
SAS,Tarris Reed Jr,Players/SAS/Tarris Reed Jr,50.0,7.0,0.61,,0.7,,0.0,3.2,3.2,0.5,0.3,0.5,0.5,,,,,,
SAS,Tobias Harris,Players/SAS/Tobias Harris,65.0,24.0,0.475,,0.86,,1.3,12.0,4.8,2.1,0.8,0.4,0.9,-0.28565003452428783,131,-0.254322060190019,132,24.259999999999994,159
SAS,Victor Wembanyama,Players/SAS/Victor Wembanyama,68.0,31.0,0.515,,0.83,,2.0,26.5,12.0,3.4,1.1,3.2,2.5,13.509371997551803,2,12.302197384643645,2,57.4,3
TOR,A.J. Lawson,Players/TOR/A.J. Lawson,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
TOR,Alijah Martin,Players/TOR/Alijah Martin,35.0,5.0,0.38,,0.78,,0.4,2.1,1.0,0.5,0.3,0.1,0.3,,,,,,
TOR,Allen Graves,Players/TOR/Allen Graves,60.0,8.0,0.44,,0.75,,0.4,2.8,1.8,0.6,0.5,0.3,0.4,,,,,,
TOR,Brandon Ingram,Players/TOR/Brandon Ingram,67.0,33.0,0.474,,0.82,,1.8,21.3,5.4,3.8,0.8,0.6,2.4,1.392682054343181,90,1.2588745525405376,90,36.18,59
TOR,Chucky Hepburn,Players/TOR/Chucky Hepburn,10.0,4.0,0.39,,0.78,,0.2,1.2,0.5,0.8,0.2,0.0,0.3,,,,,,
TOR,Collin Murray-Boyles,Players/TOR/Collin Murray-Boyles,72.0,26.0,0.553,,0.68,,0.5,10.2,6.2,2.4,1.1,1.0,1.3,0.06725912205711104,119,0.06302466067790372,119,26.490000000000002,138
TOR,Gradey Dick,Players/TOR/Gradey Dick,68.0,9.0,0.43,,0.86,,0.6,3.3,1.1,0.5,0.3,0.1,0.3,,,,,,
TOR,Immanuel Quickley,Players/TOR/Immanuel Quickley,68.0,32.0,0.443,,0.835,,2.6,17.0,4.0,6.2,1.2,0.1,1.7,2.743887004495799,51,2.4986979066520045,52,34.599999999999994,73
TOR,Ja'Kobe Walter,Players/TOR/Ja'Kobe Walter,70.0,19.0,0.435,,0.79,,1.4,7.6,2.5,1.2,0.9,0.2,0.6,-3.3281750098171328,209,-3.0750221548239947,210,15.799999999999999,235
TOR,Jaden Bradley,Players/TOR/Jaden Bradley,18.0,4.0,0.42,,0.76,,0.2,1.4,0.5,0.7,0.2,0.0,0.3,,,,,,
TOR,Jakob Poeltl,Players/TOR/Jakob Poeltl,60.0,24.0,0.665,,0.61,,0.0,10.2,7.0,2.0,0.8,0.8,1.2,-0.9941180152748926,153,-0.8503674793707051,150,25.2,150
TOR,Jamal Shead,Players/TOR/Jamal Shead,78.0,16.0,0.39,,0.79,,0.8,5.4,1.4,4.0,0.8,0.1,1.1,-4.82254357005271,255,-4.703450038670921,258,15.08,244
TOR,Jamison Battle,Players/TOR/Jamison Battle,42.0,5.0,0.46,,0.75,,0.4,2.1,0.9,0.3,0.1,0.0,0.2,,,,,,
TOR,Kyle Anderson,Players/TOR/Kyle Anderson,60.0,5.0,0.5,,0.7,,0.0,1.5,1.2,1.0,0.4,0.2,0.3,,,,,,
TOR,Nate Bittle,Players/TOR/Nate Bittle,8.0,3.0,0.5,,0.7,,0.0,0.8,0.6,0.1,0.1,0.2,0.1,,,,,,
TOR,RJ Barrett,Players/TOR/RJ Barrett,67.0,31.0,0.486,,0.725,,1.7,18.5,5.2,3.2,0.7,0.3,1.8,-1.3755546372977678,160,-1.2433927206306774,162,31.59,89
TOR,Scottie Barnes,Players/TOR/Scottie Barnes,74.0,34.0,0.501,,0.795,,1.0,20.0,8.0,6.4,1.4,1.3,2.8,5.8140080672509695,18,5.523121075111992,12,45.00000000000001,12
TOR,Trayce Jackson-Davis,Players/TOR/Trayce Jackson-Davis,55.0,3.0,0.6,,0.55,,0.0,1.2,1.2,0.3,0.1,0.2,0.2,,,,,,
UTA,Ace Bailey,Players/UTA/Ace Bailey,74.0,29.0,0.45,,0.77,,2.1,16.5,5.1,2.3,0.9,0.7,1.7,0.002623940149073911,122,0.0024926589315922665,122,30.22,100
UTA,Blake Hinson,Players/UTA/Blake Hinson,25.0,8.0,0.44,,0.75,,1.0,4.0,1.0,0.4,0.2,0.1,0.3,,,,,,
UTA,Brice Sensabaugh,Players/UTA/Brice Sensabaugh,68.0,18.0,0.455,,0.82,,1.7,10.5,2.7,1.3,0.5,0.2,1.1,-3.8540295287749307,222,-3.5096399742213493,223,17.540000000000003,216
UTA,Cody Williams,Players/UTA/Cody Williams,50.0,8.0,0.44,,0.7,,0.2,3.3,1.5,0.8,0.4,0.2,0.5,,,,,,
UTA,Darryn Peterson,Players/UTA/Darryn Peterson,72.0,29.0,0.445,,0.83,,1.8,16.5,4.2,3.4,1.1,0.3,2.1,-0.03881606782802294,124,-0.03637230800655382,124,29.639999999999997,105
UTA,Isaiah Collier,Players/UTA/Isaiah Collier,70.0,18.0,0.495,,0.73,,0.4,8.5,2.0,5.0,0.8,0.2,1.8,-4.369975906240472,239,-4.037579961420015,245,19.799999999999997,192
UTA,Jaren Jackson Jr,Players/UTA/Jaren Jackson Jr,63.0,31.0,0.475,,0.8,,1.8,19.0,6.0,2.0,1.0,1.6,2.2,3.031764758946943,44,2.6574117379196904,47,35.699999999999996,63
UTA,Jaxson Hayes,Players/UTA/Jaxson Hayes,60.0,12.0,0.72,,0.65,,0.0,4.5,3.0,0.7,0.4,0.6,0.4,,,,,,
UTA,John Konchar,Players/UTA/John Konchar,35.0,7.0,0.44,,0.75,,0.2,1.8,1.9,1.0,0.5,0.2,0.3,,,,,,
UTA,Josh Okogie,Players/UTA/Josh Okogie,65.0,11.0,0.42,,0.7,,0.4,3.7,1.9,0.7,0.7,0.2,0.5,,,,,,
UTA,Jusuf Nurkic,Players/UTA/Jusuf Nurkic,58.0,23.0,0.505,,0.62,,0.5,9.5,9.0,3.8,1.0,0.5,2.1,-1.6964305120958962,172,-1.4267344428648205,167,28.649999999999995,116
UTA,Keyonte George,Players/UTA/Keyonte George,68.0,32.0,0.45,,0.88,,2.4,20.5,3.8,6.2,1.0,0.3,3.0,2.2836911180913346,66,2.0796243456326815,65,36.46,57
UTA,Kyle Filipowski,Players/UTA/Kyle Filipowski,72.0,16.0,0.49,,0.75,,0.8,8.0,5.2,1.8,0.6,0.4,1.1,-3.458568618496495,214,-3.240826031402861,218,19.24,199
UTA,Lauri Markkanen,Players/UTA/Lauri Markkanen,65.0,32.0,0.48,,0.89,,2.8,23.5,7.2,2.2,0.9,0.5,1.5,5.973878646331069,16,5.318708002924815,17,39.54,34
UTA,Mo Bamba,Players/UTA/Mo Bamba,35.0,8.0,0.46,,0.65,,0.4,3.2,3.0,0.4,0.2,0.7,0.4,,,,,,
UTA,Svi Mykhailiuk,Players/UTA/Svi Mykhailiuk,60.0,10.0,0.455,,0.85,,0.9,4.5,1.3,0.9,0.3,0.1,0.4,,,,,,
UTA,Tamar Bates,Players/UTA/Tamar Bates,12.0,6.0,0.43,,0.75,,0.4,2.3,1.0,0.4,0.3,0.1,0.4,,,,,,
UTA,Trey Alexander,Players/UTA/Trey Alexander,20.0,7.0,0.43,,0.7,,0.3,2.5,0.8,0.8,0.3,0.1,0.4,,,,,,
WAS,AJ Dybantsa,Players/WAS/AJ Dybantsa,74.0,32.0,0.461,,0.782,,1.2,18.6,6.1,3.1,1.1,0.6,2.7,-0.29239847003110264,132,-0.27776916259472634,133,33.56999999999999,77
WAS,Alex Sarr,Players/WAS/Alex Sarr,64.0,28.0,0.488,,0.715,,1.2,16.5,7.7,2.7,0.8,2.1,1.9,2.6841500541380343,56,2.371318293538761,56,37.19000000000001,50
WAS,Anthony Davis,Players/WAS/Anthony Davis,50.0,28.0,0.52,,0.755,,0.4,18.8,10.0,3.0,1.1,1.8,2.0,4.835374999490121,26,3.775793519062444,31,42.199999999999996,22
WAS,Anthony Gill,Players/WAS/Anthony Gill,,,0.58,,0.745,,0.1,2.5,1.3,0.4,0.2,0.1,0.3,,,,,,
WAS,Bilal Coulibaly,Players/WAS/Bilal Coulibaly,68.0,18.0,0.43,,0.755,,0.9,7.9,3.4,1.8,0.9,0.7,1.2,-3.139386693974574,203,-2.8588564133845824,204,18.729999999999997,206
WAS,Bub Carrington,Players/WAS/Bub Carrington,78.0,14.0,0.42,,0.75,,1.0,6.1,2.0,2.8,0.4,0.1,1.2,,,,,,
WAS,Cam Whitmore,Players/WAS/Cam Whitmore,,,0.455,,0.75,,0.6,6.3,2.1,0.5,0.5,0.2,0.8,,,,,,
WAS,Deandre Ayton,Players/WAS/Deandre Ayton,68.0,20.0,0.635,,0.675,,0.0,9.5,6.8,0.8,0.4,0.8,1.0,-2.644380247127514,192,-2.408082904676167,195,21.46,175
WAS,Felix Okpara,Players/WAS/Felix Okpara,,,0.585,,0.635,,0.0,2.3,2.5,0.2,0.2,0.6,0.4,,,,,,
WAS,Jamir Watkins,Players/WAS/Jamir Watkins,,,0.445,,0.71,,0.4,3.7,1.9,0.5,0.5,0.2,0.4,,,,,,
WAS,Julian Reese,Players/WAS/Julian Reese,,,0.525,,0.65,,0.0,4.8,4.4,0.6,0.5,0.3,0.8,,,,,,
WAS,Justin Champagnie,Players/WAS/Justin Champagnie,,,0.495,,0.79,,0.4,4.9,3.3,0.7,0.5,0.4,0.4,,,,,,
WAS,Khris Middleton,Players/WAS/Khris Middleton,55.0,12.0,0.44,,0.87,,0.5,5.3,2.0,1.6,0.4,0.1,0.7,,,,,,
WAS,Kyshawn George,Players/WAS/Kyshawn George,68.0,28.0,0.445,,0.805,,2.0,14.1,5.0,3.7,1.0,0.8,2.0,0.8094385152320295,96,0.7371084597360924,96,30.050000000000004,102
WAS,Sharife Cooper,Players/WAS/Sharife Cooper,,,0.495,,0.825,,0.3,3.7,0.9,1.5,0.2,0.0,0.7,,,,,,
WAS,Trae Young,Players/WAS/Trae Young,62.0,32.0,0.438,,0.875,,2.8,22.4,3.1,10.1,1.0,0.2,4.2,2.697466357462934,55,2.345551405548929,58,42.06999999999999,24
WAS,Tre Johnson,Players/WAS/Tre Johnson,70.0,18.0,0.425,,0.865,,1.7,9.7,2.2,1.5,0.5,0.2,1.2,-4.163711181224156,230,-3.8470044666479706,234,16.340000000000003,227
WAS,Tristan Vukcevic,Players/WAS/Tristan Vukcevic,,,0.47,,0.79,,0.6,5.2,2.1,0.7,0.3,0.4,0.7,,,,,,
WAS,Will Riley,Players/WAS/Will Riley,72.0,10.0,0.443,,0.805,,0.7,5.1,1.8,0.9,0.3,0.1,0.6,,,,,,
